name,path,interpreter,sha256,main_bundle_exec,main_bundle_path,main_bundle_name,main_bundle_identifier,main_bundle_version,main_bundle_short_version_str,bundle_path,bundle_name,bundle_identifier,bundle_version,bundle_short_version_str,homebrew_package_name,homebrew_package_path,homebrew_package_description,homebrew_package_github,homebrew_package_homepage,homebrew_package_latest_stable_version,homebrew_keg_version,cert_sha256,cert_common_name,cert_organization,cert_organizational_unit,cert_valid_from,cert_valid_until
svndumpfilter,/Applications/Xcode.app/Contents/Developer/usr/bin,,021b61cd17807a27cafdd463eadae7773b82e20f9000ed25cacf8a4a923a0116,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
atos,/Applications/Xcode.app/Contents/Developer/usr/bin,,4cb0ded3f44715da178262e2435965e1abc89c2a0a14728461c506a1d9d61d76,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,SamplingTools,com.apple.SamplingTools,1.0,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
svnsync,/Applications/Xcode.app/Contents/Developer/usr/bin,,bb6d3eedbecf4215a1d958a45a07739eca58b42f22e2e00c5152f7d83a210698,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
sdp,/Applications/Xcode.app/Contents/Developer/usr/bin,,3d078715fb21260e72f4510dcb78065968275cd64aeb363c4aeef72790b2f31b,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
vmmap32,/Applications/Xcode.app/Contents/Developer/usr/bin,,d187f20bc092bffe158cadeea802a2fd4fd474fa40ff3d0052f6d569a15859b6,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
sample,/Applications/Xcode.app/Contents/Developer/usr/bin,,3e9546f9d5926832d9af63742f6c59bef2bff061b57944639515e3bb6ecd74c3,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,SamplingTools,com.apple.SamplingTools,1.0,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
malloc_history32,/Applications/Xcode.app/Contents/Developer/usr/bin,,fccd09ee4e169485da14194fee30aee54fa55dda77c8ea5fcb12c25b743a9360,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
symbols,/Applications/Xcode.app/Contents/Developer/usr/bin,,b3c8c06bb7b08fe2e0fe745658f58fc60b6db680e0c3dea267088b0876cf3718,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,SamplingTools,com.apple.SamplingTools,1.0,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
logdump,/Applications/Xcode.app/Contents/Developer/usr/bin,,e97c23bebfbd65f1ff968c432b74a61daac72bb520b7cdb08e8eb31f2900ab75,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
genstrings,/Applications/Xcode.app/Contents/Developer/usr/bin,,995338f0f9bacb16134f59f92116f2c51b677bed9368db9472f2fd72ac44f079,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
svnversion,/Applications/Xcode.app/Contents/Developer/usr/bin,,ab8a7bd3caedf8c1ebe933591e12419d8f6ea78b09a4d3ece99c840435dffe42,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
MvMac,/Applications/Xcode.app/Contents/Developer/usr/bin,,807f350fb6dabd896cc27848d475a639557c7e4ba0d34b0fba9e97c88e96457f,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
gnumake,/Applications/Xcode.app/Contents/Developer/usr/bin,,78465ebc6ec183bba5466c8a1712205966bd3ce419d1a7eb90a24773766dba5e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
vmmap,/Applications/Xcode.app/Contents/Developer/usr/bin,,cfc63406d6dc4668ed33021bee29bac5f0614b6fc8d0619903327dc5227bae97,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,SamplingTools,com.apple.SamplingTools,1.0,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
lldb-mi,/Applications/Xcode.app/Contents/Developer/usr/bin,,64ddb23b97773d6b6a626395f578bdb464ea17f57b6b0070554622a2e37fb3a0,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,lldb-mi,com.apple.lldb,2,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
ResMerger,/Applications/Xcode.app/Contents/Developer/usr/bin,,4436de82bcc035cfa5b3fab480d75e86432f2c71b2947edd2ad01a3483a1f95b,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
instrumentbuilder,/Applications/Xcode.app/Contents/Developer/usr/bin,,d8fcd2dcbde8ce79dbd20f5c27406b472e7cc9c763751db491b59bf79a96df99,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
leaks,/Applications/Xcode.app/Contents/Developer/usr/bin,,504ec86a97fb26a680e5bbe5de62285e23f92a1b9c62f4124eb56b101ae41d2d,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,SamplingTools,com.apple.SamplingTools,1.0,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-shell,/Applications/Xcode.app/Contents/Developer/usr/bin,,69aa67c2f3392691b5adb23323abef247d19258a8513d1c72d5107b069e5ad05,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
xcodebuild,/Applications/Xcode.app/Contents/Developer/usr/bin,,c90a3db94abd7499f1dee915902306fdb71082ec4ee285b1fc6ce1c85ef82fdc,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,xcodebuild,com.apple.dt.xcodebuild,13753,9.2,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
svnbench,/Applications/Xcode.app/Contents/Developer/usr/bin,,242d629dfb6ca202380818ec6cc63e7bb8f83a55f926ac2db1ee51696d552919,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
TextureAtlas,/Applications/Xcode.app/Contents/Developer/usr/bin,,f8b76ecd2c2a88c6d03b99edd0f95bd3f087483ce3220306ad49afca7fa12c3a,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-upload-pack,/Applications/Xcode.app/Contents/Developer/usr/bin,,81fab79968d7e25b10030f0bb9b2e5a934e075de96742b4a50f7ff056c3e9768,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
xcssecurity,/Applications/Xcode.app/Contents/Developer/usr/bin,,415799edeb753ce93eab4b8d5748a43b6fc9235266b7289f769e587deec038bd,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
copySceneKitAssets,/Applications/Xcode.app/Contents/Developer/usr/bin,,8f069ac0b9197992eb12671d3c2f6bdb82fe13af4d941002946fb0168e27df84,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
MergePef,/Applications/Xcode.app/Contents/Developer/usr/bin,,5dffdfad5d8216f71bb989cc51ceb82f73ff740e35770b71823ec56a4909833c,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
SetFile,/Applications/Xcode.app/Contents/Developer/usr/bin,,ed6e862c53b7dcebee6936adbc049367713eff1218bae5657f1507e386b26257,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
coremlc,/Applications/Xcode.app/Contents/Developer/usr/bin,,98c24c4e9ecf9c5a03ee7aa7df75df154b582f9e56b661bc46ac9f4fe17e4b4f,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
GetFileInfo,/Applications/Xcode.app/Contents/Developer/usr/bin,,9181fbbc6f15a8160db251504f6deb78d74fd7041ca0643d5e4583c9d4081741,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
stringdups,/Applications/Xcode.app/Contents/Developer/usr/bin,,8b78e50eabe5281b6bdceb523fd6db36e1566d4e4f3c6ada8cc914e3c4ecfd09,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,SamplingTools,com.apple.SamplingTools,1.0,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
ibtool3,/Applications/Xcode.app/Contents/Developer/usr/bin,,aab8d19eb39ce1f3695ded57a1d8fdbddccf159055e70a2356eb55f8e64b9cbf,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git,/Applications/Xcode.app/Contents/Developer/usr/bin,,e448d3f339259eb34c2bac73937f2bcf257642978584fb1592a5ee0886633982,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
RezWack,/Applications/Xcode.app/Contents/Developer/usr/bin,,1e00a3643cdc63735112932db3ccd333398fd3c4889f107bbc4430a8a4b8ee3f,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
convertRichTextToAscii,/Applications/Xcode.app/Contents/Developer/usr/bin,,1fd54e42321dcf25482fc34c07b9800a09f964839326dba3e45c271ddf6c39af,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
ibtoold,/Applications/Xcode.app/Contents/Developer/usr/bin,,833edca716e6cff7b9776ed764639d862ce432403fc6b17103cbbb8d2901b9e1,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,ibtool,com.apple.ibtool,13771,9.2,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
malloc_history,/Applications/Xcode.app/Contents/Developer/usr/bin,,12087786383c3ce789770f83569e7a248e342ba2908cf1ccf350bb5525cd3016,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,SamplingTools,com.apple.SamplingTools,1.0,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
RezDet,/Applications/Xcode.app/Contents/Developer/usr/bin,,93e82f57b1407026a6864634f1cc8ad61710db469842d4fce5728b20b41447d2,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
gatherheaderdoc,/Applications/Xcode.app/Contents/Developer/usr/bin, /usr/bin/perl -w,843639ac85bad591638c19175d1da44ab91ed09538f0154e7922f46865a54b2a,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
opendiff,/Applications/Xcode.app/Contents/Developer/usr/bin,,027c300e61ed55d7e761aacce379de06ae0dcb353662068f64c2483127ea3da3,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-http-push,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,,b07a0ef265f885053efaa1b6b8b8d7a533262a6410c446b9fb2aec972ea9f257,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-stash,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,77effdba7b6b931db9185b6b1e88b3bb034da7013e1e17ab7d4e7f901a94bf23,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-send-email,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/usr/bin/perl,7e5f3d09f75b1a1ca0c3021f6a6a485010173ecf77b7973ca595ec7ae95c787a,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-merge-resolve,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,c10ebe981e23461cc8ee48cc60632093638fc1dfce448b0519ff952d9c9d1655,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-imap-send,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,,aecb247fce7430e372a8b6e0734c5970ed940b2f20eea460213c9b1c70110fbb,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-difftool--helper,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,8d334b9327b79ad05c6ec592a2eabad9eb6d8bf8c67de0d49b73a11cb1f2241d,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-instaweb,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,30ccbd0df13f39435d0bd73db312a4f212c305f5ca83fafa782aa4f158e2178b,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-sh-i18n--envsubst,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,,191de0234ea7ad4910749a6de8ddbf9bd22cf9b83c74a5880e6f01d4325bc3d1,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-add--interactive,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/usr/bin/perl,49f3584df1d593bd22b201be296f5f674b79d0de6fe3efdcfffcd3ce43b1848e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-p4,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/usr/bin/python,af847414ce9a14e56172c1d4ce02b04b3385960002fd988c8eb9031c548c2f3e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-mergetool,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,196480f2ba6d18eaadc6671c4b0990cd7b1e676ab92bee6570b51bb46f0e7182,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-credential-store,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,,2c9e929d2e9b64f5bc4230ba1ffaaae635a76aaaeeb950e13e7e136bb756624f,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-bisect,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,bb3291a694fbb95dae383011bb3323fbddac61b3546964080849c86935649bc9,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-request-pull,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,60ede9b2db649f77d2adc17ef956c812c6aa7c14cbeaeb914786ddd5143eca40,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-submodule,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,c423f4eabe6546a89731f510e852aedca916bcb9e1a1772b24b6e4075187aef5,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-quiltimport,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,fb117575e5f30651d67721fe940716fb1fa25d14eeaac05969ea606d18cf0cc5,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-credential-cache,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,,195a57e1dcfab0ba6187ed88de3605c88d644ee7ff11943bf9b0fbdca107fe49,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-citool,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,f51d0b02b052fbd015c1151e1a4a8eeef0f07400052e25448e5a89300ecee083,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-daemon,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,,a369581e9e3ff7af937223c8926419c72588075071bac1e84f9e434fd4965c63,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-remote-testsvn,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,,b0af505a0ed94afacc454f79714ed9d969b9840205909162c059e055a45e8950,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-gui--askpass,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,d88166881d3e46e5c88be58f058f3417837b5eaa06534db2c5e9468b42cbb966,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-credential-cache--daemon,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,,db9dac91a53099017ea4033c7d7fecc019c8934db8a121a1022ff9a0708ddd4e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-merge-one-file,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,/bin/sh,25363732f317cff36fa0df01f2c194a848b8583ec8060f1975b5faf679c6df46,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
git-credential-osxkeychain,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,,5dc6db61e39ad256fb35be11e346143a86801ea66ef1aae76d80a9de9263c304,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-remote-http,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,,55407fc033edb61f71059fae0268a9771569998bb9f5e683a6becb6c20284501,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
git-fast-import,/Applications/Xcode.app/Contents/Developer/usr/libexec/git-core,,4c2be0a7b3d75bd53eb2c44bb1610259fcd28b9f6e67841ccad130e6b08a97c4,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,98,98,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
